CustomerKey,GeographyKey,CustomerAlternateKey,Full_Name,BirthDate,Gender,EmailAddress,AddressLine1,Phone,City,StateProvinceName,Country
20162,155,AW00020162,Kelsey Nath,1949-03-02,Female,kelsey17@adventure-works.com,Moritzstr 5,1 (11) 500 555-0199,Bottrop,Nordrhein-Westfalen,Germany
20163,166,AW00020163,Krystal Zhang,1948-10-29,Female,krystal0@adventure-works.com,Kappellweg 222,1 (11) 500 555-0116,Frankfurt am Main,Saarland,Germany
20164,242,AW00020164,Carol Ann Rockne,1949-01-11,Male,carolann0@adventure-works.com,1312 Skycrest Drive,439-555-0100,Lancaster,England,United Kingdom
20165,266,AW00020165,Kristina Mehta,1948-09-20,Female,kristina14@adventure-works.com,2581 Bentley Ct,1 (11) 500 555-0142,Reading,England,United Kingdom
20166,118,AW00020166,Monique Gutierrez,1967-03-24,Female,monique7@adventure-works.com,Herzogstr 29908,1 (11) 500 555-0150,Frankfurt,Bayern,Germany
20167,248,AW00020167,Joe Serrano,1972-01-08,Male,joe40@adventure-works.com,7514 Laguna St.,1 (11) 500 555-0112,London,England,United Kingdom
20168,126,AW00020168,Jessie Serrano,1966-01-31,Female,jessie35@adventure-works.com,Am Grossen Dern 4983,1 (11) 500 555-0165,Berlin,Hessen,Germany
20169,175,AW00020169,Garrett Gray,1966-03-25,Male,garrett11@adventure-works.com,Höhenstr 6466,1 (11) 500 555-0122,Saarlouis,Saarland,Germany
20170,264,AW00020170,Jerome Martin,1965-12-20,Male,jerome0@adventure-works.com,7370 Mission Drive,1 (11) 500 555-0112,Oxon,England,United Kingdom
20171,133,AW00020171,Bailey King,1965-03-25,Female,bailey39@adventure-works.com,Marketplatz 5492,1 (11) 500 555-0183,Kassel,Hessen,Germany
20172,263,AW00020172,Kelli Gao,1970-11-13,Female,kelli16@adventure-works.com,1619 Mills Dr.,1 (11) 500 555-0194,Oxford,England,United Kingdom
20173,247,AW00020173,Dennis Zhao,1981-05-01,Male,dennis12@adventure-works.com,2676 Santa Fe Street,1 (11) 500 555-0145,London,England,United Kingdom
20174,140,AW00020174,Douglas Gonzalez,1978-10-17,Male,douglas22@adventure-works.com,Potsdamer Straße 993,1 (11) 500 555-0111,Berlin,Hamburg,Germany
20175,183,AW00020175,Alisha Lu,1979-10-01,Female,alisha11@adventure-works.com,"8184, rue Malar",1 (11) 500 555-0119,Orleans,Loiret,France
20176,127,AW00020176,Antonio Alexander,1986-06-05,Male,antonio19@adventure-works.com,Parise Straße 155,1 (11) 500 555-0166,Darmstadt,Hessen,Germany
20177,216,AW00020177,Kelvin Li,1986-05-05,Male,kelvin23@adventure-works.com,"1406, rue Maillard",1 (11) 500 555-0194,Courbevoie,Hauts de Seine,France
20178,183,AW00020178,Deborah Anand,1985-08-23,Female,deborah22@adventure-works.com,"4, rue Descartes",1 (11) 500 555-0135,Orleans,Loiret,France
20179,271,AW00020179,Denise Patel,1984-04-01,Female,denise5@adventure-works.com,3518 Black Pine Lane,1 (11) 500 555-0194,Warrington,England,United Kingdom
20180,335,AW00020180,Amanda Sanders,1967-12-31,Female,amanda20@adventure-works.com,1456 Bouncing Road,231-555-0134,Lemon Grove,California,United States
20181,343,AW00020181,Catherine Brooks,1967-09-17,Female,catherine2@adventure-works.com,6866 Concord Blvd.,310-555-0159,National City,California,United States
20182,70,AW00020182,Isabelle Price,1967-12-23,Female,isabelle0@adventure-works.com,5412 Iris Ct,835-555-0119,Westminster,British Columbia,Canada
20183,543,AW00020183,Sophia Allen,1979-05-04,Female,sophia21@adventure-works.com,7502 Baltic Sea Ct.,435-555-0162,Lebanon,Oregon,United States
20184,536,AW00020184,Jessica Richardson,1966-10-30,Female,jessica12@adventure-works.com,8938 Violet Ct.,236-555-0139,Beaverton,Oregon,United States
20185,316,AW00020185,Xavier Cooper,1967-03-05,Male,xavier75@adventure-works.com,1627 Alhambra Ave.,683-555-0150,El Cajon,California,United States
20186,64,AW00020186,Connor Li,1967-04-05,Male,connor21@adventure-works.com,3737 Bellord Ct,491-555-0190,Shawnee,British Columbia,Canada
20187,372,AW00020187,Robert King,1967-03-08,Male,robert61@adventure-works.com,5102 Sycamore Drive,371-555-0134,Spring Valley,California,United States
20188,51,AW00020188,Kimberly Watson,1967-01-02,Female,kimberly3@adventure-works.com,1359 Montgomery Avenue,335-555-0154,Langford,British Columbia,Canada
20189,66,AW00020189,Grace Hall,1978-02-19,Female,grace23@adventure-works.com,9547 Stephine Way,514-555-0169,Sooke,British Columbia,Canada
20190,631,AW00020190,Angela Reed,1973-03-25,Female,angela46@adventure-works.com,7925 Meadow Lane,793-555-0111,Olympia,Washington,United States
20191,299,AW00020191,Chad Rai,1972-09-07,Male,chad18@adventure-works.com,6123 Lancelot Dr.,248-555-0127,Berkeley,California,United States
20192,299,AW00020192,Amber Campbell,1973-02-15,Female,amber6@adventure-works.com,2314 Chelsea Way,322-555-0110,Berkeley,California,United States
20193,339,AW00020193,Alyssa Gray,1978-06-11,Female,alyssa40@adventure-works.com,8343 Briowes Valley Rd,352-555-0132,Mill Valley,California,United States
20194,359,AW00020194,Connor Campbell,1966-05-08,Male,connor36@adventure-works.com,5099 Park Lane Circle,409-555-0134,San Diego,California,United States
20195,614,AW00020195,Blake Wilson,1966-04-09,Male,blake6@adventure-works.com,9241 St George Dr.,499-555-0143,Edmonds,Washington,United States
20196,546,AW00020196,Cameron Perry,1966-06-21,Male,cameron2@adventure-works.com,670 Echo Canyon Lane,922-555-0163,Oregon City,Oregon,United States
20197,542,AW00020197,Olivia Johnson,1965-12-19,Female,olivia1@adventure-works.com,4351 Charlotte Ave.,106-555-0160,Lake Oswego,Oregon,United States
20198,347,AW00020198,Sierra Evans,1965-03-14,Female,sierra0@adventure-works.com,5183 Camino Estrada,554-555-0166,Novato,California,United States
20199,345,AW00020199,Hailey Cook,1965-03-26,Female,hailey4@adventure-works.com,2061 Matchstick Drive,894-555-0112,Newport Beach,California,United States
20200,638,AW00020200,Noah Gonzales,1964-08-19,Male,noah14@adventure-works.com,9580 Kalima Place,142-555-0173,Sedro Woolley,Washington,United States
20201,335,AW00020201,Chloe Harris,1965-02-14,Female,chloe24@adventure-works.com,9301 Eureka Lane,965-555-0114,Lemon Grove,California,United States
20202,50,AW00020202,Alexandra Jones,1965-05-31,Female,alexandra66@adventure-works.com,4386 Ryan Rd.,642-555-0111,Haney,British Columbia,Canada
20203,536,AW00020203,Roy Blanco,1976-03-18,Male,roy35@adventure-works.com,3416 Cunha Ct,953-555-0123,Beaverton,Oregon,United States
20204,299,AW00020204,Renee Carlson,1970-07-24,Female,renee16@adventure-works.com,845 Olive Ave,626-555-0119,Berkeley,California,United States
20205,536,AW00020205,Bryce Cox,1963-08-08,Male,bryce9@adventure-works.com,3625 Pinehurst Court,818-555-0166,Beaverton,Oregon,United States
20206,52,AW00020206,Olivia Murphy,1963-12-08,Female,olivia31@adventure-works.com,628 Marina Lakes Drive,575-555-0153,Langley,British Columbia,Canada
20207,331,AW00020207,Angel Bailey,1969-04-21,Male,angel15@adventure-works.com,9440 Newell Ave.,182-555-0118,La Jolla,California,United States
20208,51,AW00020208,Austin Hayes,1963-11-22,Male,austin19@adventure-works.com,8746 Gonzalez Ct,954-555-0119,Langford,British Columbia,Canada
20209,52,AW00020209,Andrea Turner,1963-12-07,Female,andrea30@adventure-works.com,6588 Palms Drive,654-555-0111,Langley,British Columbia,Canada
20210,546,AW00020210,Stephanie Powell,1964-04-03,Female,stephanie36@adventure-works.com,2407 Erie Dr.,509-555-0169,Oregon City,Oregon,United States
20211,22,AW00020211,Scott Rodgers,1973-11-12,Male,scott10@adventure-works.com,9860 Brookview Drive,989-555-0100,East Brisbane,Queensland,Australia
20212,18,AW00020212,Krista Alonso,1975-09-19,Female,krista9@adventure-works.com,5951 Snowberry Court,1 (11) 500 555-0124,Sydney,New South Wales,Australia
20213,2,AW00020213,Gina Dominguez,1975-08-09,Female,gina13@adventure-works.com,6751 Yosemite Ct.,1 (11) 500 555-0174,Coffs Harbour,New South Wales,Australia
20214,25,AW00020214,Trisha Liu,1974-03-08,Female,trisha22@adventure-works.com,7104 Roland Ct.,1 (11) 500 555-0131,Hervey Bay,Queensland,Australia
20215,4,AW00020215,Ioannis Xylaras,1974-05-31,Female,ioannis0@adventure-works.com,3797 Concord Royale,1 (11) 500 555-0146,Goulburn,New South Wales,Australia
20216,29,AW00020216,Shawn Chander,1973-12-18,Male,shawn17@adventure-works.com,1395 Bonanza,1 (11) 500 555-0159,Findon,South Australia,Australia
20217,20,AW00020217,Valerie Wang,1983-09-07,Female,valerie2@adventure-works.com,1867 Sahara Drive,1 (11) 500 555-0148,Brisbane,Queensland,Australia
20218,22,AW00020218,Drew Xie,1978-08-09,Male,drew3@adventure-works.com,194 Hoover Court,1 (11) 500 555-0115,East Brisbane,Queensland,Australia
20219,21,AW00020219,Colleen Harrison,1975-04-20,Female,colleen19@adventure-works.com,5938 Greenwood Circle,1 (11) 500 555-0117,Caloundra,Queensland,Australia
20220,21,AW00020220,Wendy Carlson,1975-01-14,Female,wendy17@adventure-works.com,9507 Mountaire Drive,1 (11) 500 555-0124,Caloundra,Queensland,Australia
20221,36,AW00020221,Kaylee Sanders,1980-05-11,Female,kaylee2@adventure-works.com,7287 Cashew Ln,1 (11) 500 555-0125,Melton,Victoria,Australia
20222,2,AW00020222,Melissa Morgan,1978-12-12,Female,melissa35@adventure-works.com,8167 Grant St,1 (11) 500 555-0144,Coffs Harbour,New South Wales,Australia
20223,26,AW00020223,Terrance Malhotra,1978-10-04,Male,terrance3@adventure-works.com,6366 Baker Dr.,1 (11) 500 555-0136,Rockhampton,Queensland,Australia
20224,6,AW00020224,Lawrence Gill,1972-03-01,Male,lawrence12@adventure-works.com,4836 Marina,1 (11) 500 555-0155,Lavender Bay,New South Wales,Australia
20225,19,AW00020225,Sharon Rai,1972-04-30,Female,sharon23@adventure-works.com,2236 Buena Vista Ave,1 (11) 500 555-0158,Wollongong,New South Wales,Australia
20226,29,AW00020226,Valerie She,1971-10-06,Female,valerie25@adventure-works.com,4625 Westcliffe Place,1 (11) 500 555-0191,Findon,South Australia,Australia
20227,15,AW00020227,Louis Zhang,1972-05-07,Male,louis38@adventure-works.com,5099 Park Lane Circle,1 (11) 500 555-0143,Silverwater,New South Wales,Australia
20228,37,AW00020228,Raymond Arthur,1971-12-21,Male,raymond8@adventure-works.com,5643 Palms Dr.,1 (11) 500 555-0164,Seaford,Victoria,Australia
20229,33,AW00020229,Austin Walker,1971-02-24,Male,austin38@adventure-works.com,6400 Sunshine Drive,1 (11) 500 555-0113,Cranbourne,Victoria,Australia
20230,19,AW00020230,Gary Munoz,1976-04-08,Male,gary18@adventure-works.com,3064 Whyte Park Ave.,1 (11) 500 555-0140,Wollongong,New South Wales,Australia
20231,32,AW00020231,Kelvin Zhou,1970-08-09,Male,kelvin28@adventure-works.com,7121 Oakleaf Ct.,1 (11) 500 555-0156,Bendigo,Victoria,Australia
20232,31,AW00020232,Franklin Chande,1969-11-08,Male,franklin32@adventure-works.com,867 Calico Way,1 (11) 500 555-0166,Hobart,Tasmania,Australia
20233,16,AW00020233,Jenny Raje,1969-10-05,Female,jenny36@adventure-works.com,1245 West Hookston Road,1 (11) 500 555-0147,Springwood,New South Wales,Australia
20234,12,AW00020234,Gerald Mehta,1970-04-19,Male,gerald1@adventure-works.com,9279 Masonic Dr.,1 (11) 500 555-0152,North Sydney,New South Wales,Australia
20235,2,AW00020235,Kenneth Deng,1969-11-20,Male,kenneth2@adventure-works.com,2639 Tea Lane,1 (11) 500 555-0153,Coffs Harbour,New South Wales,Australia
20236,33,AW00020236,Cesar Chandra,1968-09-10,Male,cesar2@adventure-works.com,4217 Fairlane Place,1 (11) 500 555-0119,Cranbourne,Victoria,Australia
20237,25,AW00020237,Hunter Yang,1968-08-18,Male,hunter22@adventure-works.com,436 Logan Court,1 (11) 500 555-0116,Hervey Bay,Queensland,Australia
20238,20,AW00020238,Anna Watson,1973-06-12,Female,anna22@adventure-works.com,3123 Bonita Ave,1 (11) 500 555-0112,Brisbane,Queensland,Australia
20239,2,AW00020239,Jill Ortega,1984-06-21,Female,jill30@adventure-works.com,2824 Meadowvale Court,1 (11) 500 555-0199,Coffs Harbour,New South Wales,Australia
20240,30,AW00020240,Beth Rubio,1966-09-29,Female,beth23@adventure-works.com,958 Hilltop Dr.,1 (11) 500 555-0110,Perth,South Australia,Australia
20241,9,AW00020241,Cesar Mehta,1967-01-31,Male,cesar13@adventure-works.com,9182 Newcastle Road,1 (11) 500 555-0197,Milsons Point,New South Wales,Australia
20242,18,AW00020242,Christopher Thomas,1937-01-03,Male,christopher11@adventure-works.com,9650 Leisure Lane,1 (11) 500 555-0137,Sydney,New South Wales,Australia
20243,33,AW00020243,Tamara Ye,1971-12-19,Female,tamara40@adventure-works.com,8524 C Mt. Hood Circle,1 (11) 500 555-0190,Cranbourne,Victoria,Australia
20244,22,AW00020244,Dawn Raji,1971-11-14,Female,dawn45@adventure-works.com,7710 Medina Drive,1 (11) 500 555-0126,East Brisbane,Queensland,Australia
20245,34,AW00020245,Darren Malhotra,1972-02-06,Male,darren7@adventure-works.com,7875 Northridge Road,1 (11) 500 555-0124,Geelong,Victoria,Australia
20246,25,AW00020246,Mindy Xu,1977-02-15,Female,mindy9@adventure-works.com,4144 Show Rd.,1 (11) 500 555-0155,Hervey Bay,Queensland,Australia
20247,31,AW00020247,Kristina Lopez,1972-01-23,Female,kristina17@adventure-works.com,8477 Riverwood Circle,1 (11) 500 555-0164,Hobart,Tasmania,Australia
20248,35,AW00020248,Gina Suarez,1965-08-31,Female,gina19@adventure-works.com,8662 Bailey Rd.,1 (11) 500 555-0142,Melbourne,Victoria,Australia
20249,17,AW00020249,Tasha Kumar,1965-12-31,Female,tasha8@adventure-works.com,9369 Mt. Tooth Pl.,1 (11) 500 555-0180,St. Leonards,New South Wales,Australia
20250,23,AW00020250,Charles Garcia,1965-12-24,Male,charles20@adventure-works.com,369 Peabody Road,1 (11) 500 555-0167,Gold Coast,Queensland,Australia
20251,26,AW00020251,Luis Li,1965-08-01,Male,luis26@adventure-works.com,5315 Wildewood Dr,1 (11) 500 555-0129,Rockhampton,Queensland,Australia
20252,6,AW00020252,Darrell Raje,1971-06-20,Male,darrell3@adventure-works.com,9891 Serene Ct.,1 (11) 500 555-0112,Lavender Bay,New South Wales,Australia
20253,28,AW00020253,Veronica Kapoor,1976-04-09,Female,veronica1@adventure-works.com,2282 Nulty Dr,1 (11) 500 555-0156,Cloverdale,South Australia,Australia
20254,12,AW00020254,Dana Gutierrez,1970-11-13,Female,dana3@adventure-works.com,9287 Pecan Pl,1 (11) 500 555-0130,North Sydney,New South Wales,Australia
20255,18,AW00020255,Stephanie Russell,1976-08-01,Female,stephanie47@adventure-works.com,3261 Vista Bonita,1 (11) 500 555-0116,Sydney,New South Wales,Australia
20256,36,AW00020256,Javier Serrano,1975-05-01,Male,javier11@adventure-works.com,8779 Knollview Court,1 (11) 500 555-0128,Melton,Victoria,Australia
20257,40,AW00020257,Roy Carlson,1975-07-22,Male,roy38@adventure-works.com,5377 Sahara Dr.,1 (11) 500 555-0162,Warrnambool,Victoria,Australia
20258,20,AW00020258,Katelyn Ward,1979-10-18,Female,katelyn11@adventure-works.com,5854 Baird Court,1 (11) 500 555-0169,Brisbane,Queensland,Australia
20259,39,AW00020259,Jenny Andersen,1974-09-24,Female,jenny35@adventure-works.com,9808 Holiday Hills,1 (11) 500 555-0160,Sunbury,Victoria,Australia
20260,21,AW00020260,Ethan Martinez,1967-11-15,Male,ethan31@adventure-works.com,6144 Silver Oak Pl.,1 (11) 500 555-0139,Caloundra,Queensland,Australia
20261,23,AW00020261,Mariah Rivera,1967-09-23,Female,mariah41@adventure-works.com,8257 Almondwood Drive,1 (11) 500 555-0197,Gold Coast,Queensland,Australia
20262,37,AW00020262,Brett Prasad,1967-11-29,Male,brett9@adventure-works.com,8229 Crawford Street,1 (11) 500 555-0146,Seaford,Victoria,Australia
20263,16,AW00020263,Steve Zhou,1968-06-14,Male,steve12@adventure-works.com,4032 Woodruff Ln.,1 (11) 500 555-0147,Springwood,New South Wales,Australia
20264,28,AW00020264,Jay Carlson,1972-10-23,Male,jay48@adventure-works.com,6145 Frisbie Court,1 (11) 500 555-0125,Cloverdale,South Australia,Australia
20265,25,AW00020265,Clarence Guo,1966-11-04,Male,clarence10@adventure-works.com,5474 Jason Ct.,1 (11) 500 555-0189,Hervey Bay,Queensland,Australia
20266,31,AW00020266,Summer Gonzalez,1972-07-23,Female,summer16@adventure-works.com,5155 Centennial Way,1 (11) 500 555-0112,Hobart,Tasmania,Australia
20267,7,AW00020267,Monica Garcia,1971-08-05,Female,monica15@adventure-works.com,7882 Las Lomas Way,1 (11) 500 555-0117,Malabar,New South Wales,Australia
20268,36,AW00020268,Jorge He,1971-07-07,Male,jorge21@adventure-works.com,8273 Glacier Drive,1 (11) 500 555-0140,Melton,Victoria,Australia
20269,32,AW00020269,Hunter Foster,1960-10-23,Male,hunter13@adventure-works.com,1729 Panorama Drive,1 (11) 500 555-0112,Bendigo,Victoria,Australia
20270,329,AW00020270,Kevin Phillips,1981-11-01,Male,kevin43@adventure-works.com,2756 Eastgate Ave.,128-555-0160,Imperial Beach,California,United States
20271,299,AW00020271,Barry Fernandez,1981-08-18,Male,barry16@adventure-works.com,4844 Spring Water St,801-555-0110,Berkeley,California,United States
20272,609,AW00020272,Seth James,1980-10-20,Male,seth72@adventure-works.com,2132 Virginia Lane,949-555-0190,Bellingham,Washington,United States
20273,69,AW00020273,Katherine Martin,1982-04-27,Female,katherine85@adventure-works.com,7895 Stanley Dollar Dr.,320-555-0187,Victoria,British Columbia,Canada
20274,607,AW00020274,Brent Wang,1981-10-19,Male,brent1@adventure-works.com,548 Stony Hill Circle,130-555-0173,Ballard,Washington,United States
20275,542,AW00020275,Angela Kelly,1985-07-05,Female,angela28@adventure-works.com,463 Creekside Drive,176-555-0150,Lake Oswego,Oregon,United States
20276,637,AW00020276,Haley Sanchez,1986-03-26,Female,haley1@adventure-works.com,517 South St.,688-555-0130,Seattle,Washington,United States
20277,36,AW00020277,Mary Hall,1943-01-25,Female,mary35@adventure-works.com,8367 Frisbie Ct.,1 (11) 500 555-0192,Melton,Victoria,Australia
20278,311,AW00020278,Alisha Oliver,1983-03-04,Female,alisha36@adventure-works.com,9609 W 74th St.,325-555-0186,Concord,California,United States
20279,326,AW00020279,Trevor Henderson,1982-07-11,Male,trevor4@adventure-works.com,251 Ravenwood Dr.,769-555-0124,Grossmont,California,United States
20280,53,AW00020280,Joshua Harris,1985-03-06,Male,joshua15@adventure-works.com,2040 Encino Drive,820-555-0140,Metchosin,British Columbia,Canada
20281,607,AW00020281,Karl Xie,1984-10-25,Male,karl3@adventure-works.com,4039 Elkwood Dr.,508-555-0163,Ballard,Washington,United States
